drugbank_id	interacting_drugbank_id	name	description
DB00276	DB06643	Denosumab	
DB00276	DB01097	Leflunomide	
DB00276	DB00108	Natalizumab	
DB00276	DB00337	Pimecrolimus	
DB00276	DB01656	Roflumilast	
DB00276	DB06688	Sipuleucel-T	
DB00276	DB08895	Tofacitinib	
DB00276	DB00072	Trastuzumab	
DB00277	DB01193	Acebutolol	
DB00277	DB00051	Adalimumab	
DB00277	DB00640	Adenosine	
DB00277	DB00437	Allopurinol	
DB00277	DB00404	Alprazolam	
DB00277	DB00357	Aminoglutethimide	
DB00277	DB00182	Amphetamine	
DB00277	DB00673	Aprepitant	
DB00277	DB00289	Atomoxetine	
DB00277	DB03880	Batimastat	
DB00277	DB00865	Benzphetamine	
DB00277	DB00559	Bosentan	
DB00277	DB01558	Bromazepam	
DB00277	DB00237	Butabarbital	
DB00277	DB01353	Butethal	
DB00277	DB00146	Calcidiol	
DB00277	DB00136	Calcitriol	
DB00277	DB01489	Camazepam	
DB00277	DB00564	Carbamazepine	
DB00277	DB00389	Carbimazole	
DB00277	DB00475	Chlordiazepoxide	
DB00277	DB01178	Chlormezanone	
DB00277	DB01556	Chlorphentermine	
DB00277	DB00169	Cholecalciferol	
DB00277	DB00501	Cimetidine	
DB00277	DB01594	Cinolazepam	
DB00277	DB01407	Clenbuterol	
DB00277	DB00349	Clobazam	
DB00277	DB01068	Clonazepam	
DB00277	DB01559	Clotiazepam	
DB00277	DB01553	Cloxazolam	
DB00277	DB00872	Conivaptan	
DB00277	DB08912	Dabrafenib	
DB00277	DB01254	Dasatinib	
DB00277	DB01609	Deferasirox	
DB00277	DB01070	Dihydrotachysterol	
DB00277	DB00822	Disulfiram	
DB00277	DB00841	Dobutamine	
DB00277	DB00988	Dopamine	
DB00277	DB00668	Epinephrine	
DB00277	DB00153	Ergocalciferol	
DB00277	DB00898	Ethanol	
DB00277	DB04854	Febuxostat	
DB00277	DB01288	Fenoterol	
DB00277	DB01567	Fludiazepam	
DB00277	DB01544	Flunitrazepam	
DB00277	DB00176	Fluvoxamine	
DB00277	DB00983	Formoterol	
DB00277	DB06717	Fosaprepitant	
DB00277	DB01320	Fosphenytoin	
DB00277	DB00801	Halazepam	
DB00277	DB01354	Heptabarbital	
DB00277	DB01355	Hexobarbital	
DB00277	DB05039	Indacaterol	
DB00277	DB00677	Isoflurophate	
DB00277	DB00951	Isoniazid	
DB00277	DB01064	Isoprenaline	
DB00277	DB08820	Ivacaftor	
DB00277	DB01587	Ketazolam	
DB00277	DB00598	Labetalol	
DB00277	DB00601	Linezolid	
DB00277	DB01356	Lithium	
DB00277	DB00186	Lorazepam	
DB00277	DB08933	LULICONAZOLE	
DB00277	DB01365	Mephentermine	
DB00277	DB00610	Metaraminol	
DB00277	DB01577	Methamphetamine	
DB00277	DB00763	Methimazole	
DB00277	DB00474	Methohexital	
DB00277	DB00563	Methotrexate	
DB00277	DB00723	Methoxamine	
DB00277	DB09046	Metreleptin	
DB00277	DB00379	Mexiletine	
DB00277	DB00211	Midodrine	
DB00277	DB00834	Mifepristone	
DB00277	DB00648	Mitotane	
DB00277	DB06711	Naphazoline	
DB00277	DB00368	Norepinephrine	
DB00277	DB00816	Orciprenaline	
DB00277	DB00935	Oxymetazoline	
DB00277	DB01337	Pancuronium	
DB00277	DB00022	Peginterferon alfa-2b	
DB00277	DB00312	Pentobarbital	
DB00277	DB00806	Pentoxifylline	
DB00277	DB00830	Phenmetrazine	
DB00277	DB00191	Phentermine	
DB00277	DB00388	Phenylephrine	
DB00277	DB00397	Phenylpropanolamine	
DB00277	DB00252	Phenytoin	
DB00277	DB00794	Primidone	
DB00277	DB01182	Propafenone	
DB00277	DB00550	Propylthiouracil	
DB00277	DB01589	Quazepam	
DB00277	DB00468	Quinine	
DB00277	DB06213	Regadenoson	
DB00277	DB08931	Riociguat	
DB00277	DB00867	Ritodrine	
DB00277	DB00938	Salmeterol	
DB00277	DB00418	Secobarbital	
DB00277	DB09036	Siltuximab	
DB00277	DB06290	Simeprevir	
DB00277	DB00231	Temazepam	
DB00277	DB00871	Terbutaline	
DB00277	DB08880	Teriflunomide	
DB00277	DB00730	Thiabendazole	
DB00277	DB00208	Ticlopidine	
DB00277	DB06273	Tocilizumab	
DB00277	DB08811	Tofisopam	
DB00277	DB00897	Triazolam	
DB00277	DB08881	Vemurafenib	
DB00277	DB00549	Zafirlukast	
DB00277	DB00744	Zileuton	
DB00278	DB00054	Abciximab	
DB00278	DB01418	Acenocoumarol	
DB00278	DB00945	Acetylsalicylic acid	
DB00278	DB00009	Alteplase	
DB00278	DB00029	Anistreplase	
DB00278	DB06605	Apixaban	
DB00278	DB04272	Citric Acid	
DB00278	DB06695	Dabigatran etexilate	
DB00278	DB06779	Dalteparin	
DB00278	DB01254	Dasatinib	
DB00278	DB01609	Deferasirox	
DB00278	DB03619	Deoxycholic Acid	
DB00278	DB00304	Desogestrel	
DB00278	DB00266	Dicoumarol	
DB00278	DB00378	Dydrogesterone	
DB00278	DB00974	Edetic Acid	
DB00278	DB01225	Enoxaparin	
DB00278	DB08794	Ethyl biscoumacetate	
DB00278	DB00569	Fondaparinux sodium	
DB00278	DB06730	Gestodene	
DB00278	DB01109	Heparin	
DB00278	DB00078	Ibritumomab	
DB00278	DB08935	Obinutuzumab	
DB00278	DB00498	Phenindione	
DB00278	DB00946	Phenprocoumon	
DB00278	DB00396	Progesterone	
DB00278	DB00015	Reteplase	
DB00278	DB01207	Ridogrel	
DB00278	DB06228	Rivaroxaban	
DB00278	DB01398	Salicylate-sodium	
DB00278	DB00086	Streptokinase	
DB00278	DB06206	Sugammadex	
DB00278	DB06271	Sulodexide	
DB00278	DB00031	Tenecteplase	
DB00278	DB00932	Tipranavir	
DB00278	DB00374	Treprostinil	
DB00278	DB00013	Urokinase	
DB00278	DB00163	Vitamin E	
DB00278	DB09030	Vorapaxar	
DB00278	DB00682	Warfarin	
DB00279	DB00564	Carbamazepine	
DB00279	DB00930	Colesevelam	
DB00279	DB01320	Fosphenytoin	
DB00279	DB00252	Phenytoin	
DB00280	DB01193	Acebutolol	
DB00280	DB00414	Acetohexamide	
DB00280	DB00945	Acetylsalicylic acid	
DB00280	DB08897	Aclidinium	
DB00280	DB06203	Alogliptin	
DB00280	DB01118	Amiodarone	
DB00280	DB00673	Aprepitant	
DB00280	DB00335	Atenolol	
DB00280	DB00436	Bendroflumethiazide	
DB00280	DB00195	Betaxolol	
DB00280	DB00612	Bisoprolol	
DB00280	DB00559	Bosentan	
DB00280	DB04830	Buformin	
DB00280	DB08907	Canagliflozin	
DB00280	DB00521	Carteolol	
DB00280	DB01136	Carvedilol	
DB00280	DB00672	Chlorpropamide	
DB00280	DB01211	Clarithromycin	
DB00280	DB00872	Conivaptan	
DB00280	DB08912	Dabrafenib	
DB00280	DB01609	Deferasirox	
DB00280	DB02901	Dihydrotestosterone	
DB00280	DB00187	Esmolol	
DB00280	DB06414	Etravirine	
DB00280	DB01276	Exenatide	
DB00280	DB08868	Fingolimod	
DB00280	DB06717	Fosaprepitant	
DB00280	DB01320	Fosphenytoin	
DB00280	DB01120	Gliclazide	
DB00280	DB00222	Glimepiride	
DB00280	DB01067	Glipizide	
DB00280	DB01251	Gliquidone	
DB00280	DB00040	Glucagon recombinant	
DB00280	DB01016	Glyburide	
DB00280	DB01306	Insulin Aspart	
DB00280	DB01307	Insulin Detemir	
DB00280	DB00047	Insulin Glargine	
DB00280	DB01309	Insulin Glulisine	
DB00280	DB00046	Insulin Lispro	
DB00280	DB00030	Insulin Regular	
DB00280	DB08914	Insulin, isophane	
DB00280	DB00071	Insulin, porcine	
DB00280	DB04924	Itopride	
DB00280	DB01167	Itraconazole	
DB00280	DB08820	Ivacaftor	
DB00280	DB00598	Labetalol	
DB00280	DB08882	Linagliptin	
DB00280	DB08933	LULICONAZOLE	
DB00280	DB08815	Lurasidone	
DB00280	DB00331	Metformin	
DB00280	DB00264	Metoprolol	
DB00280	DB00834	Mifepristone	
DB00280	DB01252	Mitiglinide	
DB00280	DB00648	Mitotane	
DB00280	DB01203	Nadolol	
DB00280	DB00731	Nateglinide	
DB00280	DB04861	Nebivolol	
DB00280	DB00621	Oxandrolone	
DB00280	DB00082	Pegvisomant	
DB00280	DB01359	Penbutolol	
DB00280	DB00914	Phenformin	
DB00280	DB01174	Phenobarbital	
DB00280	DB00252	Phenytoin	
DB00280	DB00960	Pindolol	
DB00280	DB01132	Pioglitazone	
DB00280	DB00761	Potassium Chloride	
DB00280	DB01278	Pramlintide	
DB00280	DB01182	Propafenone	
DB00280	DB00571	Propranolol	
DB00280	DB00912	Repaglinide	
DB00280	DB01045	Rifampicin	
DB00280	DB01398	Salicylate-sodium	
DB00280	DB06335	Saxagliptin	
DB00280	DB00021	Secretin	
DB00280	DB09036	Siltuximab	
DB00280	DB06290	Simeprevir	
DB00280	DB00263	Sulfisoxazole	
DB00280	DB06271	Sulodexide	
DB00280	DB00976	Telithromycin	
DB00280	DB00624	Testosterone	
DB00280	DB00373	Timolol	
DB00280	DB01409	Tiotropium	
DB00280	DB06273	Tocilizumab	
DB00280	DB01124	Tolbutamide	
DB00280	DB00273	Topiramate	
DB00280	DB00661	Verapamil	
DB00280	DB04876	Vildagliptin	
DB00282	DB00479	Amikacin	
DB00282	DB06696	Arbekacin	
DB00282	DB01609	Deferasirox	
DB00282	DB00736	Esomeprazole	
DB00282	DB00452	Framycetin	
DB00282	DB00798	Gentamicin	
DB00282	DB01172	Kanamycin	
DB00282	DB00448	Lansoprazole	
DB00282	DB00994	Neomycin	
DB00282	DB00955	Netilmicin	
DB00282	DB00338	Omeprazole	
DB00282	DB00213	Pantoprazole	
DB00282	DB03615	Ribostamycin	
DB00282	DB00919	Spectinomycin	
DB00282	DB01082	Streptomycin	
DB00282	DB01041	Thalidomide	
DB00282	DB00684	Tobramycin	
DB00283	DB08897	Aclidinium	
DB00283	DB00182	Amphetamine	
DB00283	DB01238	Aripiprazole	
DB00283	DB00895	Benzylpenicilloyl Polylysine	
DB00283	DB06698	Betahistine	
DB00283	DB00921	Buprenorphine	
DB00283	DB01560	Cathinone	
DB00283	DB00204	Dofetilide	
DB00283	DB00366	Doxylamine	
DB00283	DB00470	Dronabinol	
DB00283	DB00450	Droperidol	
DB00283	DB00070	Hyaluronidase	
DB00283	DB00956	Hydrocodone	
DB00283	DB00557	Hydroxyzine	
DB00283	DB04924	Itopride	
DB00283	DB08827	Lomitapide	
DB00283	DB00653	Magnesium Sulfate	
DB00283	DB01403	Methotrimeprazine	
DB00283	DB01233	Metoclopramide	
DB00283	DB00765	Metyrosine	
DB00283	DB06148	Mianserin	
DB00283	DB08893	Mirabegron	
DB00283	DB00370	Mirtazapine	
DB00283	DB00486	Nabilone	
DB00283	DB01173	Orphenadrine	
DB00283	DB08883	Perampanel	
DB00283	DB01100	Pimozide	
DB00283	DB00761	Potassium Chloride	
DB00283	DB00413	Pramipexole	
DB00283	DB01278	Pramlintide	
DB00283	DB00268	Ropinirole	
DB00283	DB05271	Rotigotine	
DB00283	DB06201	Rufinamide	
DB00283	DB00021	Secretin	
DB00283	DB09034	Suvorexant	
DB00283	DB06204	Tapentadol	
DB00283	DB01041	Thalidomide	
DB00283	DB01409	Tiotropium	
DB00283	DB00273	Topiramate	
DB00283	DB00425	Zolpidem	
DB00284	DB00414	Acetohexamide	
DB00284	DB00945	Acetylsalicylic acid	
DB00284	DB04830	Buformin	
DB00284	DB00672	Chlorpropamide	
DB00284	DB00390	Digoxin	
DB00284	DB02901	Dihydrotestosterone	
DB00284	DB01276	Exenatide	
DB00284	DB01120	Gliclazide	
DB00284	DB00222	Glimepiride	
DB00284	DB01067	Glipizide	
DB00284	DB00040	Glucagon recombinant	
DB00284	DB01016	Glyburide	
DB00284	DB01306	Insulin Aspart	
DB00284	DB00047	Insulin Glargine	
DB00284	DB00046	Insulin Lispro	
DB00284	DB08914	Insulin, isophane	
DB00284	DB00071	Insulin, porcine	
DB00284	DB01252	Mitiglinide	
DB00284	DB00731	Nateglinide	
DB00284	DB00994	Neomycin	
DB00284	DB00621	Oxandrolone	
DB00284	DB00082	Pegvisomant	
DB00284	DB00914	Phenformin	
DB00284	DB01132	Pioglitazone	
DB00284	DB00912	Repaglinide	
DB00284	DB01398	Salicylate-sodium	
DB00284	DB06271	Sulodexide	
DB00284	DB00624	Testosterone	
DB00284	DB01124	Tolbutamide	
DB00285	DB00054	Abciximab	
DB00285	DB01418	Acenocoumarol	
DB00285	DB01614	Acepromazine	
DB00285	DB01063	Acetophenazine	
DB00285	DB00945	Acetylsalicylic acid	
DB00285	DB00009	Alteplase	
DB00285	DB06288	Amisulpride	
DB00285	DB00029	Anistreplase	
DB00285	DB06605	Apixaban	
DB00285	DB00673	Aprepitant	
DB00285	DB01238	Aripiprazole	
DB00285	DB00767	Benzquinamide	
DB00285	DB00559	Bosentan	
DB00285	DB01038	Carphenazine	
DB00285	DB01178	Chlormezanone	
DB00285	DB00477	Chlorpromazine	
DB00285	DB01239	Chlorprothixene	
DB00285	DB04272	Citric Acid	
DB00285	DB00363	Clozapine	
DB00285	DB00872	Conivaptan	
DB00285	DB06695	Dabigatran etexilate	
DB00285	DB08912	Dabrafenib	
DB00285	DB06779	Dalteparin	
DB00285	DB04884	Dapoxetine	
DB00285	DB01254	Dasatinib	
DB00285	DB01609	Deferasirox	
DB00285	DB03619	Deoxycholic Acid	
DB00285	DB00266	Dicoumarol	
DB00285	DB00450	Droperidol	
DB00285	DB00974	Edetic Acid	
DB00285	DB01225	Enoxaparin	
DB00285	DB08794	Ethyl biscoumacetate	
DB00285	DB01463	Fencamfamine	
DB00285	DB00875	Flupentixol	
DB00285	DB00623	Fluphenazine	
DB00285	DB04842	Fluspirilene	
DB00285	DB00569	Fondaparinux sodium	
DB00285	DB06717	Fosaprepitant	
DB00285	DB01296	Glucosamine	
DB00285	DB00502	Haloperidol	
DB00285	DB01109	Heparin	
DB00285	DB00956	Hydrocodone	
DB00285	DB00078	Ibritumomab	
DB00285	DB00224	Indinavir	
DB00285	DB08824	Ioflupane I 123	
DB00285	DB08820	Ivacaftor	
DB00285	DB00601	Linezolid	
DB00285	DB08827	Lomitapide	
DB00285	DB00408	Loxapine	
DB00285	DB08933	LULICONAZOLE	
DB00285	DB00933	Mesoridazine	
DB00285	DB01403	Methotrimeprazine	
DB00285	DB01233	Metoclopramide	
DB00285	DB00834	Mifepristone	
DB00285	DB00648	Mitotane	
DB00285	DB01618	Molindone	
DB00285	DB08935	Obinutuzumab	
DB00285	DB00334	Olanzapine	
DB00285	DB00904	Ondansetron	
DB00285	DB01267	Paliperidone	
DB00285	DB06603	Panobinostat	
DB00285	DB00022	Peginterferon alfa-2b	
DB00285	DB00806	Pentoxifylline	
DB00285	DB00850	Perphenazine	
DB00285	DB00498	Phenindione	
DB00285	DB00946	Phenprocoumon	
DB00285	DB01100	Pimozide	
DB00285	DB06808	Piperacetazine	
DB00285	DB00433	Prochlorperazine	
DB00285	DB00420	Promazine	
DB00285	DB01182	Propafenone	
DB00285	DB01224	Quetiapine	
DB00285	DB00409	Remoxipride	
DB00285	DB00206	Reserpine	
DB00285	DB00015	Reteplase	
DB00285	DB01207	Ridogrel	
DB00285	DB00734	Risperidone	
DB00285	DB06228	Rivaroxaban	
DB00285	DB01398	Salicylate-sodium	
DB00285	DB06144	Sertindole	
DB00285	DB09036	Siltuximab	
DB00285	DB06290	Simeprevir	
DB00285	DB00086	Streptokinase	
DB00285	DB06271	Sulodexide	
DB00285	DB00391	Sulpiride	
DB00285	DB00031	Tenecteplase	
DB00285	DB00679	Thioridazine	
DB00285	DB01623	Thiothixene	
DB00285	DB06273	Tocilizumab	
DB00285	DB00656	Trazodone	
DB00285	DB00374	Treprostinil	
DB00285	DB00831	Trifluoperazine	
DB00285	DB00508	Triflupromazine	
DB00285	DB00013	Urokinase	
DB00285	DB00163	Vitamin E	
DB00285	DB00582	Voriconazole	
DB00285	DB00682	Warfarin	
DB00285	DB00246	Ziprasidone	
DB00285	DB01624	Zuclopenthixol	
DB00288	DB00041	Aldesleukin	
DB00288	DB01609	Deferasirox	
DB00288	DB00070	Hyaluronidase	
DB00288	DB05521	Telaprevir	
DB00289	DB01193	Acebutolol	
DB00289	DB01223	Aminophylline	
DB00289	DB00182	Amphetamine	
DB00289	DB01274	Arformoterol	
DB00289	DB01238	Aripiprazole	
DB00289	DB06413	armodafinil	
DB00289	DB09009	Articaine	
DB00289	DB00865	Benzphetamine	
DB00289	DB01156	Bupropion	
DB00289	DB00201	Caffeine	
DB00289	DB01556	Chlorphentermine	
DB00289	DB01012	Cinacalcet	
DB00289	DB01407	Clenbuterol	
DB00289	DB00907	Cocaine	
DB00289	DB01264	Darunavir	
DB00289	DB00705	Delavirdine	
DB00289	DB06701	Dexmethylphenidate	
DB00289	DB01576	Dextroamphetamine	
DB00289	DB00937	Diethylpropion	
DB00289	DB01551	Dihydrocodeine	
DB00289	DB00449	Dipivefrin	
DB00289	DB00841	Dobutamine	
DB00289	DB00988	Dopamine	
DB00289	DB00561	Doxapram	
DB00289	DB00668	Epinephrine	
DB00289	DB01288	Fenoterol	
DB00289	DB00472	Fluoxetine	
DB00289	DB08906	Fluticasone furoate	
DB00289	DB00983	Formoterol	
DB00289	DB00956	Hydrocodone	
DB00289	DB05039	Indacaterol	
DB00289	DB00332	Ipratropium bromide	
DB00289	DB01247	Isocarboxazid	
DB00289	DB06706	Isometheptene	
DB00289	DB01064	Isoprenaline	
DB00289	DB00598	Labetalol	
DB00289	DB06707	Levonordefrin	
DB00289	DB00601	Linezolid	
DB00289	DB01255	Lisdexamfetamine	
DB00289	DB08827	Lomitapide	
DB00289	DB01601	Lopinavir	
DB00289	DB01365	Mephentermine	
DB00289	DB00610	Metaraminol	
DB00289	DB01577	Methamphetamine	
DB00289	DB01403	Methotrimeprazine	
DB00289	DB00723	Methoxamine	
DB00289	DB00422	Methylphenidate	
DB00289	DB00211	Midodrine	
DB00289	DB00834	Mifepristone	
DB00289	DB01171	Moclobemide	
DB00289	DB00745	Modafinil	
DB00289	DB06711	Naphazoline	
DB00289	DB00368	Norepinephrine	
DB00289	DB00816	Orciprenaline	
DB00289	DB00935	Oxymetazoline	
DB00289	DB06603	Panobinostat	
DB00289	DB00715	Paroxetine	
DB00289	DB00022	Peginterferon alfa-2b	
DB00289	DB01579	Phendimetrazine	
DB00289	DB00780	Phenelzine	
DB00289	DB01620	Pheniramine	
DB00289	DB00830	Phenmetrazine	
DB00289	DB00191	Phentermine	
DB00289	DB00388	Phenylephrine	
DB00289	DB00397	Phenylpropanolamine	
DB00289	DB01100	Pimozide	
DB00289	DB01291	Pirbuterol	
DB00289	DB01168	Procarbazine	
DB00289	DB06714	Propylhexedrine	
DB00289	DB00852	Pseudoephedrine	
DB00289	DB00908	Quinidine	
DB00289	DB01367	Rasagiline	
DB00289	DB00867	Ritodrine	
DB00289	DB00503	Ritonavir	
DB00289	DB01001	Salbutamol	
DB00289	DB00938	Salmeterol	
DB00289	DB01037	Selegiline	
DB00289	DB09042	Tedizolid Phosphate	
DB00289	DB00871	Terbutaline	
DB00289	DB00277	Theophylline	
DB00289	DB00679	Thioridazine	
DB00289	DB00932	Tipranavir	
DB00289	DB00752	Tranylcypromine	
DB00289	DB00427	Triprolidine	
DB00290	DB08870	Brentuximab vedotin	
DB00290	DB06643	Denosumab	
DB00290	DB00099	Filgrastim	
DB00290	DB00441	Gemcitabine	
DB00290	DB01097	Leflunomide	
DB00290	DB00108	Natalizumab	
DB00290	DB00252	Phenytoin	
DB00290	DB00337	Pimecrolimus	
DB00290	DB01656	Roflumilast	
DB00290	DB00020	Sargramostim	
DB00290	DB06688	Sipuleucel-T	
DB00290	DB08895	Tofacitinib	
DB00290	DB00072	Trastuzumab	
DB00291	DB00363	Clozapine	
DB00291	DB06643	Denosumab	
DB00291	DB01097	Leflunomide	
DB00291	DB00108	Natalizumab	
DB00291	DB00337	Pimecrolimus	
DB00291	DB01656	Roflumilast	
DB00291	DB06688	Sipuleucel-T	
DB00291	DB08895	Tofacitinib	
DB00291	DB00072	Trastuzumab	
DB00293	DB00363	Clozapine	
DB00293	DB00158	Folic Acid	
DB00294	DB00054	Abciximab	
DB00294	DB01418	Acenocoumarol	
DB00294	DB00414	Acetohexamide	
DB00294	DB00459	Acitretin	
DB00294	DB06203	Alogliptin	
DB00294	DB00357	Aminoglutethimide	
DB00294	DB00673	Aprepitant	
DB00294	DB06697	Artemether	
DB00294	DB01072	Atazanavir	
DB00294	DB08873	Boceprevir	
DB00294	DB00559	Bosentan	
DB00294	DB00237	Butabarbital	
DB00294	DB01353	Butethal	
DB00294	DB08907	Canagliflozin	
DB00294	DB00564	Carbamazepine	
DB00294	DB00672	Chlorpropamide	
DB00294	DB04272	Citric Acid	
DB00294	DB00349	Clobazam	
DB00294	DB00930	Colesevelam	
DB00294	DB08912	Dabrafenib	
DB00294	DB06779	Dalteparin	
DB00294	DB01264	Darunavir	
DB00294	DB00266	Dicoumarol	
DB00294	DB00974	Edetic Acid	
DB00294	DB00625	Efavirenz	
DB00294	DB01225	Enoxaparin	
DB00294	DB08794	Ethyl biscoumacetate	
DB00294	DB01276	Exenatide	
DB00294	DB00949	Felbamate	
DB00294	DB00569	Fondaparinux sodium	
DB00294	DB01319	Fosamprenavir	
DB00294	DB06717	Fosaprepitant	
DB00294	DB01320	Fosphenytoin	
DB00294	DB01120	Gliclazide	
DB00294	DB00222	Glimepiride	
DB00294	DB01251	Gliquidone	
DB00294	DB01016	Glyburide	
DB00294	DB00400	Griseofulvin	
DB00294	DB01109	Heparin	
DB00294	DB01354	Heptabarbital	
DB00294	DB01355	Hexobarbital	
DB00294	DB01306	Insulin Aspart	
DB00294	DB01307	Insulin Detemir	
DB00294	DB00047	Insulin Glargine	
DB00294	DB01309	Insulin Glulisine	
DB00294	DB00046	Insulin Lispro	
DB00294	DB00030	Insulin Regular	
DB00294	DB08914	Insulin, isophane	
DB00294	DB00555	Lamotrigine	
DB00294	DB08882	Linagliptin	
DB00294	DB01601	Lopinavir	
DB00294	DB00331	Metformin	
DB00294	DB00474	Methohexital	
DB00294	DB09046	Metreleptin	
DB00294	DB00834	Mifepristone	
DB00294	DB00220	Nelfinavir	
DB00294	DB00238	Nevirapine	
DB00294	DB00776	Oxcarbazepine	
DB00294	DB00312	Pentobarbital	
DB00294	DB08883	Perampanel	
DB00294	DB00498	Phenindione	
DB00294	DB00946	Phenprocoumon	
DB00294	DB00252	Phenytoin	
DB00294	DB00794	Primidone	
DB00294	DB06480	prucalopride	
DB00294	DB00912	Repaglinide	
DB00294	DB01232	Saquinavir	
DB00294	DB06335	Saxagliptin	
DB00294	DB00418	Secobarbital	
DB00294	DB01037	Selegiline	
DB00294	DB06206	Sugammadex	
DB00294	DB06271	Sulodexide	
DB00294	DB05521	Telaprevir	
DB00294	DB01041	Thalidomide	
DB00294	DB00932	Tipranavir	
DB00294	DB01124	Tolbutamide	
DB00294	DB00273	Topiramate	
DB00294	DB00302	Tranexamic Acid	
DB00294	DB00374	Treprostinil	
DB00294	DB08867	Ulipristal	
DB00294	DB04876	Vildagliptin	
DB00294	DB00582	Voriconazole	
DB00294	DB00682	Warfarin	
DB00295	DB00819	Acetazolamide	
DB00295	DB06274	Alvimopan	
DB00295	DB00594	Amiloride	
DB00295	DB06767	Ammonium chloride	
DB00295	DB00182	Amphetamine	
DB00295	DB00436	Bendroflumethiazide	
DB00295	DB00887	Bumetanide	
DB00295	DB01560	Cathinone	
DB00295	DB00880	Chlorothiazide	
DB00295	DB00310	Chlorthalidone	
DB00295	DB00758	Clopidogrel	
DB00295	DB00606	Cyclothiazide	
DB00295	DB00035	Desmopressin	
DB00295	DB00366	Doxylamine	
DB00295	DB00470	Dronabinol	
DB00295	DB00450	Droperidol	
DB00295	DB00903	Ethacrynic acid	
DB00295	DB00311	Ethoxzolamide	
DB00295	DB00695	Furosemide	
DB00295	DB00999	Hydrochlorothiazide	
DB00295	DB00956	Hydrocodone	
DB00295	DB00774	Hydroflumethiazide	
DB00295	DB00557	Hydroxyzine	
DB00295	DB00808	Indapamide	
DB00295	DB00653	Magnesium Sulfate	
DB00295	DB01403	Methotrimeprazine	
DB00295	DB00524	Metolazone	
DB00295	DB00765	Metyrosine	
DB00295	DB00370	Mirtazapine	
DB00295	DB00486	Nabilone	
DB00295	DB00704	Naltrexone	
DB00295	DB01173	Orphenadrine	
DB00295	DB00082	Pegvisomant	
DB00295	DB08883	Perampanel	
DB00295	DB00413	Pramipexole	
DB00295	DB00268	Ropinirole	
DB00295	DB05271	Rotigotine	
DB00295	DB06201	Rufinamide	
DB00295	DB00421	Spironolactone	
DB00295	DB00202	Succinylcholine	
DB00295	DB09034	Suvorexant	
DB00295	DB06204	Tapentadol	
DB00295	DB01041	Thalidomide	
DB00295	DB04831	Ticrynafen	
DB00295	DB00214	Torasemide	
DB00295	DB00384	Triamterene	
DB00295	DB01021	Trichlormethiazide	
DB00295	DB00425	Zolpidem	
DB00296	DB01609	Deferasirox	
DB00296	DB00176	Fluvoxamine	
DB00296	DB00070	Hyaluronidase	
DB00296	DB00022	Peginterferon alfa-2b	
DB00296	DB00818	Propofol	
DB00296	DB08881	Vemurafenib	
DB00297	DB01193	Acebutolol	
DB00297	DB00335	Atenolol	
DB00297	DB00436	Bendroflumethiazide	
DB00297	DB00195	Betaxolol	
DB00297	DB00612	Bisoprolol	
DB00297	DB00521	Carteolol	
DB00297	DB01136	Carvedilol	
DB00297	DB00187	Esmolol	
DB00297	DB00070	Hyaluronidase	
DB00297	DB00598	Labetalol	
DB00297	DB01210	Levobunolol	
DB00297	DB01214	Metipranolol	
DB00297	DB00264	Metoprolol	
DB00297	DB01203	Nadolol	
DB00297	DB04861	Nebivolol	
DB00297	DB01359	Penbutolol	
DB00297	DB00960	Pindolol	
DB00297	DB00571	Propranolol	
DB00297	DB00489	Sotalol	
DB00297	DB00373	Timolol	
DB00300	DB00787	Aciclovir	
DB00300	DB00718	Adefovir Dipivoxil	
DB00300	DB00479	Amikacin	
DB00300	DB06696	Arbekacin	
DB00300	DB01072	Atazanavir	
DB00300	DB00482	Celecoxib	
DB00300	DB00369	Cidofovir	
DB00300	DB01264	Darunavir	
DB00300	DB00900	Didanosine	
DB00300	DB00861	Diflunisal	
DB00300	DB00749	Etodolac	
DB00300	DB00573	Fenoprofen	
DB00300	DB08976	Floctafenine	
DB00300	DB00452	Framycetin	
DB00300	DB00798	Gentamicin	
DB00300	DB01050	Ibuprofen	
DB00300	DB00328	Indomethacin	
DB00300	DB01172	Kanamycin	
DB00300	DB01009	Ketoprofen	
DB00300	DB00465	Ketorolac	
DB00300	DB09027	Ledipasvir	
DB00300	DB01601	Lopinavir	
DB00300	DB00784	Mefenamic acid	
DB00300	DB00814	Meloxicam	
DB00300	DB00461	Nabumetone	
DB00300	DB00788	Naproxen	
DB00300	DB00994	Neomycin	
DB00300	DB00955	Netilmicin	
DB00300	DB00991	Oxaprozin	
DB00300	DB00554	Piroxicam	
DB00300	DB03615	Ribostamycin	
DB00300	DB06290	Simeprevir	
DB00300	DB00919	Spectinomycin	
DB00300	DB01082	Streptomycin	
DB00300	DB00605	Sulindac	
DB00300	DB05521	Telaprevir	
DB00300	DB01600	Tiaprofenic acid	
DB00300	DB00932	Tipranavir	
DB00300	DB00684	Tobramycin	
DB00300	DB00500	Tolmetin	
DB00300	DB01610	Valganciclovir	
DB00301	DB01418	Acenocoumarol	
DB00301	DB00479	Amikacin	
DB00301	DB00121	Biotin	
DB00301	DB00254	Doxycycline	
DB00301	DB01172	Kanamycin	
DB00301	DB00563	Methotrexate	
DB00301	DB01017	Minocycline	
DB00301	DB00688	Mycophenolate mofetil	
DB00301	DB01024	Mycophenolic acid	
